Date,AAPL,AMZN,GOOG,META,MSFT
2017-08-30,38.37711,48.3795,46.42567,169.57153,68.48814
2017-08-31,38.52982,49.03,46.91311,171.61734,69.19145
2017-09-01,38.54156,48.9125,46.81373,171.66724,68.42336
2017-09-05,38.07874,48.2635,46.36974,170.3699,68.11797
2017-09-06,38.0388,48.39,46.33777,171.73708,67.92364
2017-09-07,37.88609,48.9735,46.74431,172.85481,68.7935
2017-09-08,37.2682,48.295,46.27235,170.59943,68.46039
2017-09-11,37.94247,48.898,46.4012,173.15417,69.18215
2017-09-12,37.79211,49.129,46.55053,172.60532,69.10814
2017-09-13,37.50783,49.98,46.70136,172.69513,69.59859
2017-09-14,37.18597,49.6105,46.20292,170.60942,69.19145
2017-09-15,37.56187,49.3395,45.9622,171.28802,69.69113
2017-09-18,37.27759,48.7095,45.698,169.66135,69.55233
2017-09-19,37.29169,48.493,46.03811,172.16621,69.81142
2017-09-20,36.66675,48.6605,46.52605,171.81693,69.34878
2017-09-21,36.03712,48.2325,46.56951,170.75911,68.67321
2017-09-22,35.68472,47.755,46.37373,170.19026,68.85828
2017-09-25,35.3699,46.9895,45.99616,162.536,67.7941
2017-09-26,35.97839,46.93,46.19044,163.87326,67.7941
2017-09-27,36.23447,47.5435,47.17082,167.33614,68.34007
2017-09-28,36.01128,47.82,47.42104,168.38399,68.35859
2017-09-29,36.20863,48.0675,47.90099,170.51959,68.93232
2017-10-02,36.1358,47.9595,47.60933,169.12245,69.04338
2017-10-03,36.29321,47.855,47.83506,169.61147,68.71949
2017-10-04,36.05827,48.2725,47.52991,168.07462,69.1174
2017-10-05,36.507,49.0425,48.44287,170.88885,70.30189
2017-10-06,36.48586,49.479,48.88887,171.8768,70.32966
2017-10-09,36.61272,49.5495,48.79447,172.14626,70.59803
2017-10-10,36.62682,49.36,48.57473,171.23811,70.59803
2017-10-11,36.77953,49.75,49.40628,172.38576,70.71832
2017-10-12,36.65031,50.0465,49.33536,172.19615,71.36608
2017-10-13,36.88289,50.147,49.42775,173.38371,71.70848
2017-10-16,37.56187,50.317,49.54362,174.16212,71.85654
2017-10-17,37.70048,50.4565,49.55261,175.74884,71.80101
2017-10-18,37.53368,49.85,49.58408,175.66901,71.81953
2017-10-19,36.64561,49.3305,49.16655,174.20203,72.09717
2017-10-20,36.70904,49.1455,49.35384,174.62117,72.93002
2017-10-23,36.69025,48.315,48.36746,170.91878,72.94851
2017-10-24,36.90874,48.795,48.47184,171.44769,72.97627
2017-10-25,36.74664,48.6455,48.61118,170.25015,72.76342
2017-10-26,36.98158,48.6215,48.57272,170.28009,72.88374
2017-10-27,38.30663,55.0475,50.90557,177.51521,77.55695
2017-10-30,39.16885,55.5425,50.7977,179.50113,77.631
2017-10-31,39.71391,55.264,50.77422,179.69075,76.97396
2017-11-01,39.20878,55.184,51.21672,182.28542,76.97396
2017-11-02,39.49542,54.711,51.22071,178.55309,77.77905
2017-11-03,40.52679,55.58,51.56532,178.55309,77.86235
2017-11-06,40.93794,56.033,51.23669,179.80052,78.16769
2017-11-07,41.0695,56.1585,51.60777,179.88036,77.98263
2017-11-08,41.40546,56.644,51.9334,179.19177,78.25099
2017-11-09,41.32088,56.4565,51.50439,178.93231,77.81606
2017-11-10,41.18413,56.2675,51.34507,178.09404,77.61248
2017-11-13,41.01908,56.4585,51.2292,178.4034,77.66798
2017-11-14,40.39897,56.842,51.24169,177.70483,77.77905
2017-11-15,39.8661,56.3345,50.98748,177.58507,77.17454
2017-11-16,40.34239,56.8645,51.56632,179.22171,77.37912
2017-11-17,40.11839,56.494,50.89658,178.63292,76.63509
2017-11-20,40.07831,56.3155,50.86112,178.37347,76.756
2017-11-21,40.82338,56.9745,51.66571,181.48706,77.86275
2017-11-22,41.25251,57.808,51.73912,180.49908,77.29544
2017-11-24,41.25486,59.3,51.97136,182.40517,77.43492
2017-11-27,41.04736,59.7915,52.65059,182.65466,78.00227
2017-11-28,40.80688,59.68,52.31097,182.04591,78.94161
2017-11-29,39.96041,58.0635,51.02494,174.77086,77.50933
2017-11-30,40.51921,58.8375,51.01245,176.81665,78.28127
2017-12-01,40.33059,58.1175,50.45109,174.74092,78.36498
2017-12-04,40.03587,56.6975,49.87724,171.11838,75.40743
2017-12-05,39.99813,57.0785,50.20037,172.47557,75.88177
2017-12-06,39.84959,57.6175,50.86112,175.69896,76.98853
2017-12-07,39.92269,57.9895,51.48791,179.77058,76.7188
2017-12-08,39.93447,58.1,51.79356,178.63292,78.27199
2017-12-11,40.71256,58.446,51.99583,178.67284,79.26713
2017-12-12,40.48385,58.254,51.96486,176.59711,79.59261
2017-12-13,40.61825,58.2065,51.97136,177.93436,79.37869
2017-12-14,40.60646,58.713,52.39787,178.02417,78.76489
2017-12-15,41.01908,58.957,53.14902,179.8105,80.77377
2017-12-18,41.59674,59.529,53.79578,180.44919,80.33664
2017-12-19,41.15347,59.369,53.47315,179.14188,79.82514
2017-12-20,41.10867,58.881,53.18698,177.52521,79.5368
2017-12-21,41.26428,58.738,53.12105,177.08609,79.51822
2017-12-22,41.26428,58.418,52.94575,176.83662,79.52752
2017-12-26,40.21742,58.838,52.77694,175.6291,79.42522
2017-12-27,40.22449,59.113,52.40886,177.25574,79.71352
2017-12-28,40.33767,59.305,52.34743,177.55515,79.72285
2017-12-29,39.90147,58.4735,52.26053,176.09814,79.55544
2018-01-02,40.61588,59.4505,53.18947,181.04794,79.93673
2018-01-03,40.60881,60.21,54.06248,184.29129,80.30873
2018-01-04,40.79744,60.4795,54.25826,183.952,81.01557
2018-01-05,41.26194,61.457,55.04885,186.46683,82.02001
2018-01-08,41.10867,62.3435,55.28409,187.89389,82.10374
2018-01-09,41.10397,62.635,55.25013,187.48473,82.04791
2018-01-10,41.09452,62.7165,55.06784,187.45479,81.67589
2018-01-11,41.32796,63.834,55.21317,187.38493,81.91772
2018-01-12,41.75471,65.26,56.04922,179.00217,83.33138
2018-01-16,41.54251,65.243,56.02425,178.02417,82.16882
2018-01-17,42.22865,64.75,56.53466,177.23581,83.83359
2018-01-18,42.26636,64.666,56.42529,179.43129,83.79638
2018-01-19,42.07774,64.729,56.81085,180.91821,83.70341
2018-01-22,41.7335,66.3655,57.72481,184.98985,85.20077
2018-01-23,41.74293,68.127,58.43201,188.96172,85.47046
2018-01-24,41.07802,67.8755,58.14584,186.16743,85.39607
2018-01-25,40.34474,68.8975,58.45198,187.09552,85.87038
2018-01-26,40.43905,70.1025,58.72517,189.61035,87.47935
2018-01-29,39.60202,70.884,58.71219,185.5986,87.34913
2018-01-30,39.3686,71.891,58.11837,186.73625,86.25169
2018-01-31,39.47706,72.5445,58.43051,186.50673,88.36291
2018-02-01,39.55959,69.5,58.31863,192.69403,87.66535
2018-02-02,37.84309,71.4975,55.53181,189.88979,85.35886
2018-02-05,36.89761,69.5,52.73,180.88829,81.84332
2018-02-06,38.43961,72.142,53.96859,184.92998,84.94034
2018-02-07,37.61674,70.839,52.36941,179.8105,83.34069
2018-02-08,36.58165,67.525,50.01908,171.22813,79.06252
2018-02-09,37.0291,66.98,51.83002,175.74884,82.01073
2018-02-12,38.52058,69.3115,52.53722,176.04823,82.89426
2018-02-13,38.90648,70.7255,52.5452,172.79492,83.54528
2018-02-14,39.62381,72.5525,53.42421,179.15186,84.85345
2018-02-15,40.95432,73.088,54.41408,179.59096,86.58212
2018-02-16,40.82174,72.4345,54.67778,176.99628,85.96539
2018-02-20,40.68441,73.4175,55.06034,175.64905,86.63818
2018-02-21,40.49977,74.146,55.50384,177.54515,85.48883
2018-02-22,40.83829,74.267,55.26861,178.62294,85.7131
2018-02-23,41.54853,75.0,56.27546,182.91412,87.89026
2018-02-26,42.37003,76.0975,57.1225,184.55077,89.16106
2018-02-27,42.23272,75.599,55.85094,181.08789,88.02109
2018-02-28,42.1688,75.6225,55.17371,177.95433,87.61929
2018-03-01,41.43017,74.6725,53.41522,175.57919,86.75962
2018-03-02,41.71664,75.0125,53.88468,176.2578,86.94654
2018-03-05,41.86103,76.1805,54.4845,180.03004,87.49783
2018-03-06,41.82553,76.882,54.69076,179.41132,87.19882
2018-03-07,41.43726,77.25,55.41893,183.33327,87.7034
2018-03-08,41.88945,77.593,56.236,181.96606,88.23601
2018-03-09,42.60914,78.9445,57.93607,184.85014,90.20761
2018-03-12,43.02108,79.9195,58.15882,184.3811,90.4225
2018-03-13,42.60678,79.409,56.84381,181.50702,88.2173
2018-03-14,42.24456,79.55,57.40917,183.81229,87.69404
2018-03-15,42.29427,79.116,57.41367,183.48296,88.0024
2018-03-16,42.14513,78.584,56.72195,184.71042,88.39486
2018-03-19,41.50118,77.2465,54.92849,172.20613,86.79702
2018-03-20,41.48698,79.3255,54.82312,167.80516,87.02126
2018-03-21,40.54711,79.093,54.482,169.04263,86.4139
2018-03-22,39.97419,77.246,52.39437,164.55186,83.90036
2018-03-23,39.04852,74.778,51.02044,159.06314,81.46156
2018-03-26,40.90223,77.793,52.60064,159.73177,87.62862
2018-03-27,39.85344,74.8525,50.19788,151.90785,83.60133
2018-03-28,39.4131,71.571,50.17091,152.71617,83.52659
2018-03-29,39.72088,72.367,51.53086,159.46231,85.28327
2018-04-02,39.46045,68.5995,50.2663,155.07133,82.71366
2018-04-03,39.86529,69.6025,50.61291,155.78986,83.82558
2018-04-04,40.6276,70.5285,51.19874,154.78195,86.27374
2018-04-05,40.90932,72.5875,51.33208,159.01323,86.32049
2018-04-06,39.86293,70.2615,50.29477,156.87762,84.31149
2018-04-09,40.25829,70.304,50.71479,157.60612,84.81607
2018-04-10,41.01586,71.811,51.52337,164.70154,86.78767
2018-04-11,40.8241,71.3525,50.94053,165.97893,85.83458
2018-04-12,41.22656,72.425,51.56682,163.53394,87.44176
2018-04-13,41.36624,71.5395,51.405,164.18262,86.97457
2018-04-16,41.62429,72.075,51.84001,164.49199,87.99307
2018-04-17,42.19722,75.1915,53.64695,168.31413,89.76845
2018-04-18,42.10252,76.392,53.54307,166.01883,90.11417
2018-04-19,40.90932,77.8455,54.32318,167.75528,89.80578
2018-04-20,39.23318,76.3745,53.58702,165.93901,88.7686
2018-04-23,39.11955,75.893,53.31184,165.49991,89.09564
2018-04-24,38.57503,73.0045,50.94103,159.36253,87.01193
2018-04-25,38.74312,73.0085,51.00096,159.36253,86.25507
2018-04-26,38.87807,75.898,51.94289,173.80286,88.07717
2018-04-27,38.42825,78.631,51.44396,173.23401,89.53484
2018-04-30,39.12428,78.3065,50.80868,171.64728,87.38569
2018-05-01,40.03338,79.113,51.80655,173.50346,88.7686
2018-05-02,41.80186,78.484,51.16078,175.70894,87.37636
2018-05-03,41.87761,78.604,51.12782,173.66313,87.89962
2018-05-04,43.5206,79.0475,52.35093,176.24783,88.91813
2018-05-07,43.83548,80.007,52.67955,177.60504,89.90858
2018-05-08,44.04618,79.6195,52.6356,178.55309,89.52548
2018-05-09,44.35633,80.4,54.07647,182.28542,90.58138
2018-05-10,44.99079,80.454,54.81612,185.14954,91.48774
2018-05-11,44.81967,80.1455,54.85058,186.60654,91.2915
2018-05-14,44.71511,80.077,54.94747,186.25726,91.59986
2018-05-15,44.30872,78.806,53.90016,183.94202,90.93645
2018-05-16,44.72223,79.364,54.02702,182.82431,91.17105
2018-05-17,44.43943,79.088,53.8682,183.38316,90.26077
2018-05-18,44.27782,78.7185,53.2574,182.30537,90.42966
2018-05-21,44.59152,79.273,53.91764,184.11166,91.59335
2018-05-22,44.47982,79.07,53.4257,183.42308,91.49952
2018-05-23,44.76501,80.093,53.92314,186.51672,92.58813
2018-05-24,44.71511,80.1535,53.90067,185.54871,92.25967
2018-05-25,44.8173,80.5075,53.72187,184.54077,92.3066
2018-05-29,44.65569,80.6435,52.95574,185.3591,91.97813
2018-05-30,44.56063,81.2445,53.32931,187.28514,92.86028
2018-05-31,44.4109,81.481,54.18784,191.38672,92.75703
2018-06-01,45.21181,82.077,55.91137,193.59218,94.58703
2018-06-04,45.58968,83.2635,56.89975,192.88364,95.41289
2018-06-05,45.94141,84.8175,56.91823,192.54433,95.90089
2018-06-06,46.10064,84.7875,56.77939,190.9476,96.1824
2018-06-07,45.97707,84.465,56.12913,187.7941,94.6715
2018-06-08,45.55878,84.1995,55.9798,188.71222,95.37531
2018-06-11,45.44709,84.456,56.43528,191.14719,94.83103
2018-06-12,45.69662,84.9375,56.90125,192.00545,95.07503
2018-06-13,45.32112,85.243,56.675,192.01543,94.64333
2018-06-14,45.3449,86.193,57.54052,196.40639,95.17825
2018-06-15,44.87909,85.7985,57.54751,195.44836,93.96764
2018-06-18,44.85533,86.1895,58.60631,197.90332,94.65274
2018-06-19,44.13047,86.739,58.33662,197.08501,94.65274
2018-06-20,44.32298,87.504,58.42551,201.58575,95.60056
2018-06-21,44.07581,86.511,57.81721,201.08679,94.91548
2018-06-22,43.94747,85.7835,57.70833,201.32629,94.23045
2018-06-25,43.29392,83.1575,56.17657,195.94734,92.33473
2018-06-26,43.83102,84.5545,55.85944,198.5919,92.98228
2018-06-27,43.76686,83.0255,55.13626,195.43839,91.53704
2018-06-28,44.08532,85.0725,55.64767,195.82759,92.55997
2018-06-29,43.99263,84.99,55.7191,193.92151,92.54118
2018-07-02,44.48458,85.689,56.30893,196.95526,93.85503
2018-07-03,43.70982,84.698,55.08182,192.33476,92.95412
2018-07-05,44.06155,84.9865,56.1496,198.04303,93.62042
2018-07-06,44.67233,85.5315,56.9437,202.81322,94.93426
2018-07-09,45.2926,86.951,57.63691,204.32014,95.58178
2018-07-10,45.23795,87.1535,57.57648,203.12259,95.83518
2018-07-11,44.65094,87.75,57.62942,202.12463,95.7038
2018-07-12,45.39956,89.831,59.10674,206.49567,97.77779
2018-07-13,45.47086,90.6515,59.37344,206.89485,98.94148
2018-07-16,45.37104,91.1245,59.12572,206.80504,98.45347
2018-07-17,45.49937,92.1965,59.87187,209.55937,99.42949
2018-07-18,45.24984,92.146,59.72603,208.93066,98.65057
2018-07-19,45.60157,90.6485,59.28054,207.66327,97.97486
2018-07-20,45.49699,90.685,59.17816,209.50948,99.72977
2018-07-23,45.53741,90.1,60.20649,210.47749,101.32516
2018-07-24,45.86775,91.462,62.33307,214.22977,101.03424
2018-07-25,46.30028,93.1805,63.11318,217.05397,104.00913
2018-07-26,46.15531,90.4,63.34442,175.89854,102.87361
2018-07-27,45.38768,90.8635,61.85461,174.53136,101.05299
2018-07-30,45.13338,88.961,60.91768,170.7092,98.88517
2018-07-31,45.22369,88.872,60.79382,172.22609,99.55148
2018-08-01,47.88781,89.8585,60.93116,171.29799,99.73917
2018-08-02,49.28762,91.7165,61.23781,176.0083,100.94976
2018-08-03,49.43021,91.1645,61.11596,177.41542,101.39085
2018-08-06,49.68689,92.3875,61.16889,185.3092,101.47531
2018-08-07,49.22107,93.124,62.0404,183.43304,102.17913
2018-08-08,49.25435,94.326,62.20971,184.80023,102.75161
2018-08-09,49.64174,94.926,62.38401,182.71452,102.92053
2018-08-10,49.49386,94.315,61.81017,179.89034,102.29176
2018-08-13,49.81345,94.81,61.68031,179.68077,101.55038
2018-08-14,50.02332,95.9825,62.03441,180.7386,102.81728
2018-08-15,50.14017,94.131,60.64999,179.16183,101.42303
2018-08-16,50.87473,94.326,60.25593,174.34174,101.40421
2018-08-17,51.89069,94.111,59.97975,173.44359,101.34769
2018-08-20,51.3851,93.8355,60.31986,172.14626,100.6788
2018-08-21,51.28493,94.171,60.01271,172.26601,99.84036
2018-08-22,51.28732,95.245,60.29789,173.28392,100.85778
2018-08-23,51.39225,95.145,60.2005,172.54543,101.32883
2018-08-24,51.55204,95.2695,60.96313,174.29184,102.12017
2018-08-27,51.97655,96.384,62.02042,177.09608,103.25066
2018-08-28,52.39629,96.641,61.48753,175.89854,103.87241
2018-08-29,53.17854,99.905,62.394,175.53928,105.53045
2018-08-30,53.66745,100.119,61.88558,177.27571,105.4645
2018-08-31,54.28752,100.6355,60.84027,175.36963,105.8225
2018-09-04,54.46162,101.9755,59.78197,170.80901,105.2384
2018-09-05,54.10626,99.741,59.25657,166.83716,102.20496
2018-09-06,53.20716,97.9155,58.50542,162.1967,102.44048
2018-09-07,52.77787,97.6035,58.1753,162.70564,101.94118
2018-09-10,52.06956,96.9505,58.16581,163.84331,103.0434
2018-09-11,53.38603,99.3575,58.80109,165.59972,104.79562
2018-09-12,52.72303,99.5,58.07491,161.66779,105.2384
2018-09-13,53.99656,99.4935,58.6997,161.0291,106.3689
2018-09-14,53.38364,98.5095,58.55986,161.98714,106.80225
2018-09-17,51.96224,95.4015,57.7368,160.2507,105.6435
2018-09-18,52.04809,97.0525,57.99501,159.97127,106.65151
2018-09-19,52.0791,96.321,58.48795,162.72562,105.229
2018-09-20,52.475,97.215,59.27604,165.67953,106.99065
2018-09-21,51.90977,95.7505,58.23823,162.59587,107.64067
2018-09-24,52.65624,96.718,58.60181,165.07079,108.02693
2018-09-25,52.99014,98.7275,59.16517,164.57182,107.81969
2018-09-26,52.56801,98.7425,58.95741,166.60762,107.37692
2018-09-27,53.64836,100.649,59.6641,168.49374,107.78202
2018-09-28,53.83678,100.15,59.60567,164.12274,107.74434
2018-10-01,54.19928,100.218,59.69757,162.10689,108.91248
2018-10-02,54.68104,98.5655,59.93729,159.00327,108.47915
2018-10-03,55.34641,97.638,60.07913,162.09689,108.49798
2018-10-04,54.37338,95.471,58.34311,158.52425,106.25585
2018-10-05,53.49095,94.4825,57.80172,157.00737,105.63407
2018-10-08,53.36695,93.221,57.3832,156.92752,104.42822
2018-10-09,54.10626,93.516,56.87628,157.57619,105.75655
2018-10-10,51.59974,87.7625,53.99955,151.06956,100.00993
2018-10-11,51.14421,85.968,53.90466,153.03552,99.77441
2018-10-12,52.97106,89.4305,55.44091,153.42473,103.2224
2018-10-15,51.83823,88.0475,54.55042,153.20517,101.36651
2018-10-16,52.9806,90.998,56.00027,158.45439,104.56955
2018-10-17,52.75164,91.5865,55.72109,159.09308,104.29634
2018-10-18,51.51865,88.536,54.33667,154.60229,102.21436
2018-10-19,52.30328,88.2015,54.76068,153.7341,102.36511
2018-10-22,52.62286,89.465,54.99541,154.46259,103.27892
2018-10-23,53.11891,88.435,55.12178,154.07339,101.83756
2018-10-24,51.29685,83.21,52.47578,145.74051,96.3924
2018-10-25,52.42014,89.1085,54.71624,150.64044,102.02596
2018-10-26,51.58542,82.1405,53.51261,145.07187,100.76358
2018-10-29,50.61716,76.944,50.94603,141.7986,97.83375
2018-10-30,50.86996,76.521,51.75161,145.92014,97.72073
2018-10-31,52.19596,79.9005,53.77731,151.47873,100.62228
2018-11-01,52.99728,83.2765,53.43919,151.4388,99.78384
2018-11-02,49.48194,83.2765,52.82938,150.04169,100.00993
2018-11-05,48.07724,81.39,51.94539,148.37509,101.28173
2018-11-06,48.59715,82.1405,52.7305,149.63252,101.47958
2018-11-07,50.07101,87.7745,54.60736,151.21925,105.47394
2018-11-08,49.89631,87.7455,54.05848,147.56676,105.27611
2018-11-09,48.93424,85.6215,53.24691,144.66273,103.2224
2018-11-12,46.46921,81.8425,51.87247,141.25972,100.6788
2018-11-13,46.00492,81.5585,51.74362,141.86847,100.74476
2018-11-14,44.70541,79.9505,52.12368,143.92424,99.31612
2018-11-15,45.80869,80.972,53.17499,143.55501,101.50166
2018-11-16,46.31604,79.6705,53.01417,139.24387,102.45726
2018-11-19,44.48045,75.6145,50.94203,131.28023,98.98495
2018-11-20,42.35526,74.773,51.2297,132.15842,96.23167
2018-11-21,42.3074,75.8365,51.82153,134.54352,97.55629
2018-11-23,41.23284,75.103,51.13581,131.45985,97.51843
2018-11-26,41.79046,79.0665,52.3714,136.10033,100.73531
2018-11-27,41.69952,79.071,52.16114,134.72316,101.3692
2018-11-28,43.30298,83.8875,54.24977,136.47954,105.13483
2018-11-29,42.97032,83.6785,54.35315,138.3956,104.25491
2018-11-30,42.73818,84.5085,54.6593,140.32164,104.91721
2018-12-03,44.23155,88.618,55.25862,140.80066,106.05257
2018-12-04,42.28586,83.42,52.48128,137.64714,102.67487
2018-12-06,41.8144,84.9595,53.37576,139.34366,103.30878
2018-12-07,40.32343,81.4565,51.77009,137.1382,99.17414
2018-12-10,40.58907,82.0515,51.91842,141.55911,101.79496
2018-12-11,40.35692,82.162,52.52773,141.78864,102.74112
2018-12-12,40.4694,83.177,53.12355,144.20367,103.2047
2018-12-13,40.91215,82.919,53.03465,144.71262,103.55478
2018-12-14,39.60305,79.5955,52.04577,143.76456,100.319
2018-12-17,39.2345,76.0455,50.76873,139.90251,97.34811
2018-12-18,39.74426,77.574,51.37704,143.36539,98.36994
2018-12-19,38.50456,74.754,51.09236,132.96677,98.10503
2018-12-20,37.53292,73.0415,50.41313,133.12643,96.04243
2018-12-21,36.07306,68.8725,48.92133,124.69376,92.93913
2018-12-24,35.13971,67.198,48.75552,123.80558,89.05997
2018-12-26,37.61429,73.545,51.91393,133.90483,95.14361
2018-12-27,37.37018,73.082,52.13467,134.24414,95.73021
2018-12-28,37.38933,73.901,51.79506,132.92685,94.98279
2018-12-31,37.75071,75.0985,51.72164,130.82117,96.09922
2019-01-02,37.79379,76.9565,52.23306,135.40176,95.67346
2019-01-03,34.02925,75.014,50.74525,131.46983,92.15384
2019-01-04,35.48192,78.7695,53.47465,137.6671,96.43983
2019-01-07,35.40295,81.4755,53.35878,137.76691,96.56281
2019-01-08,36.07785,82.829,53.75283,142.23772,97.26295
2019-01-09,36.69051,82.971,53.67192,143.93422,98.65379
2019-01-10,36.80777,82.811,53.45567,143.90428,98.01991
2019-01-11,36.4464,82.028,52.79942,143.50511,97.26295
2019-01-14,35.89834,80.8605,52.17513,145.09184,96.55338
2019-01-15,36.63307,83.728,53.79628,148.64455,99.35394
2019-01-16,37.0806,84.189,53.98706,147.23743,99.70399
2019-01-17,37.30078,84.661,54.43306,147.99588,100.40414
2019-01-18,37.53053,84.81,54.85058,149.7323,101.9085
2019-01-22,36.68812,81.6085,53.46516,147.2674,99.98783
2019-01-23,36.83649,82.001,53.71737,144.00409,100.96236
2019-01-24,36.54452,82.7465,53.63397,145.53096,100.47982
2019-01-25,37.75549,83.5285,54.4875,148.70442,101.39758
2019-01-28,37.40608,81.8945,53.44318,147.16759,99.42019
2019-01-29,37.01837,79.694,52.97072,143.8943,97.39542
2019-01-30,39.54802,83.5215,54.39111,150.11153,100.65015
2019-01-31,39.8328,85.9365,55.75505,166.34818,98.80518
2019-02-01,39.85195,81.3115,55.47437,165.37019,97.24405
2019-02-04,40.98395,81.6655,56.57562,168.90292,100.04459
2019-02-05,41.68516,82.9405,57.23437,170.80901,101.44489
2019-02-06,41.69952,82.013,55.69812,170.14038,100.319
2019-02-07,40.90976,80.7185,54.87306,166.0388,99.59991
2019-02-08,40.95782,79.411,54.69076,166.98685,99.97838
2019-02-11,40.72227,79.55,54.68827,165.45,99.58099
2019-02-12,41.07319,81.9005,56.00477,164.70154,101.13268
2019-02-13,40.90254,82.0,55.94434,163.73355,101.05697
2019-02-14,41.05156,81.1325,56.01975,163.61378,101.14211
2019-02-15,40.96023,80.3975,55.61921,162.16676,102.39104
2019-02-19,41.0828,81.379,55.86443,161.95718,102.34371
2019-02-20,41.34718,81.105,55.6267,162.22662,101.81159
2019-02-21,41.11405,80.972,54.78616,159.71179,103.95903
2019-02-22,41.57312,81.578,55.45539,161.55801,105.4413
2019-02-25,41.87596,81.65,55.40695,164.28239,106.03042
2019-02-26,41.89999,81.82,55.69312,163.79341,106.76208
2019-02-27,42.02977,82.0545,55.73907,162.47612,106.58152
2019-02-28,41.61639,81.9915,55.93235,161.11891,106.44849
2019-03-01,42.05381,83.5865,56.98465,161.9472,106.92358
2019-03-04,42.26532,84.8085,57.32477,167.02676,106.66703
2019-03-05,42.18841,84.6215,58.03546,170.90878,106.13495
2019-03-06,41.94565,83.4475,57.8272,172.15622,106.18246
2019-03-07,41.46016,81.2975,57.10003,168.78317,104.89021
2019-03-08,41.55869,81.04,57.05108,169.2522,105.00423
2019-03-11,42.99838,83.531,58.72118,171.71715,107.20865
2019-03-12,43.48148,83.655,59.59219,171.56743,107.95929
2019-03-13,43.67377,84.5405,59.59818,173.01447,108.79543
2019-03-14,44.15927,84.311,59.21012,169.82103,108.88093
2019-03-15,44.7337,85.618,59.15568,165.63962,110.13519
2019-03-18,45.19038,87.1075,59.14569,160.14093,111.71246
2019-03-19,44.83225,88.0925,59.87437,161.23866,111.7885
2019-03-20,45.22402,89.8635,61.12894,165.10072,111.66497
2019-03-21,46.88963,90.963,61.50701,165.73943,114.23046
2019-03-22,45.91862,88.2385,60.20649,164.00299,111.2184
2019-03-25,45.36342,88.713,59.5822,165.94897,111.79801
2019-03-26,44.89473,89.188,59.16367,167.33614,112.03555
2019-03-27,45.29852,88.285,58.58434,165.52985,110.95234
2019-03-28,45.3586,88.671,58.35809,165.21051,111.10439
2019-03-29,45.65424,89.0375,58.59882,166.34818,112.06404
2019-04-01,45.96429,90.7095,59.65362,168.35403,113.09024
2019-04-02,46.63246,90.699,59.95628,173.84276,113.25178
2019-04-03,46.95213,91.035,60.22747,173.18411,113.99291
2019-04-04,47.03384,90.943,60.68095,175.65903,113.41331
2019-04-05,47.3487,91.864,60.28889,175.35965,113.91689
2019-04-08,48.09378,92.493,60.12358,174.57126,113.95492
2019-04-09,47.94957,91.792,59.79446,177.21584,113.3373
2019-04-10,48.21876,92.3665,60.03968,177.45534,114.20195
2019-04-11,47.81738,92.2035,60.16254,177.14597,114.33498
2019-04-12,47.79815,92.153,60.82429,178.73273,114.92408
2019-04-15,47.88467,92.2435,60.9856,179.28157,115.0191
2019-04-16,47.88948,93.152,61.28676,178.50319,114.75305
2019-04-17,48.82204,93.241,61.74673,178.41338,115.70324
2019-04-18,48.99748,93.0845,61.74823,177.9144,117.22353
2019-04-22,49.15852,94.3655,62.37103,181.06792,117.59409
2019-04-23,49.86755,96.1885,63.15563,183.40311,119.19039
2019-04-24,49.79065,95.0875,62.72862,182.20558,118.7818
2019-04-25,49.33878,95.1125,63.1007,192.86368,122.71555
2019-04-26,49.10324,97.5315,63.5367,191.09732,123.41867
2019-04-29,49.17776,96.9215,64.30582,194.38055,123.30466
2019-04-30,48.23078,96.326,59.35646,193.00339,124.09331
2019-05-01,50.59821,95.576,58.33761,192.63416,121.50883
2019-05-02,50.26893,95.041,58.06443,192.13518,119.92202
2019-05-03,50.89384,98.123,59.20263,195.06914,122.47798
2019-05-06,50.1079,97.5275,59.40191,193.48241,121.76537
2019-05-07,48.75715,96.05,58.63828,189.38083,119.2664
2019-05-08,48.76675,95.8885,58.24722,189.15129,119.2569
2019-05-09,48.2428,94.9935,58.05294,188.26312,119.24741
2019-05-10,47.57446,94.499,58.14733,187.95377,120.7962
2019-05-13,44.80946,91.134,56.53717,181.16771,117.20451
2019-05-14,45.51881,92.006,55.95832,180.35936,118.51575
2019-05-15,46.06409,93.5575,58.14433,185.88803,120.18472
2019-05-16,45.86142,95.3785,58.882,186.60654,122.95999
2019-05-17,45.60084,93.45,58.04895,184.92001,122.13982
2019-05-20,44.17491,92.9485,56.87778,182.34529,120.3755
2019-05-21,45.02179,92.876,57.41616,184.44099,121.02399
2019-05-22,44.10011,92.984,57.50556,184.93996,121.75833
2019-05-23,43.34734,90.774,56.97367,180.49908,120.33733
2019-05-24,43.18086,91.164,56.60908,180.68869,120.39455
2019-05-28,43.00232,91.8215,56.64304,183.93204,120.31827
2019-05-29,42.79723,90.9595,55.75955,181.81638,119.15474
2019-05-30,43.01921,90.816,55.83396,182.63469,119.90816
2019-05-31,42.23989,88.7535,55.11878,177.10606,117.95309
2019-06-03,41.81282,84.6345,51.75261,163.81337,114.29089
2019-06-04,43.34251,86.478,52.59265,167.15649,117.45717
2019-06-05,44.0422,86.925,52.05177,167.82513,120.00353
2019-06-06,44.68882,87.718,52.15765,167.9848,121.90138
